"EventCode","Ego","Hear","Attend","IsSeed","ToTotal","Gender","Age","In80s","MinsTrav","Educ","WallMat","JobType","Time1","Time2","Time3","Time4","Time5","Phone1","Phone2","Phone3","Phone4","Phone5","Pol1","Pol2","Pol3","Pol4","Pol5","Relig1","Relig2","Relig3","Relig4","Relig5","Meal1","Meal2","Meal3","Meal4","Meal5","Visit1","Visit2","Visit3","Visit4","Visit5","Secret1","Secret2","Secret3","Secret4","Secret5","GossipNameCl","Occup","Married","ClanWeek","Relig","Worship","ReligWeek","SoapLasts","WhyNot","PhoneSum","CoarseLangFam","CoarseVisitOth","CoarseClan","CoarseSpouseClan","Tribe","TimeClanProp","PhoneClanProp","PolClanProp","ReligClanProp","MealClanProp","VisitClanProp","SecretClanProp","Region","CoarseVlg","OwnPhone","TotNames","TotUNames","Passed"
2,930594,"Y","N",0,"3","F",23,"N",NA,3,3,1,755262,832516,NA,NA,NA,NA,NA,NA,NA,NA,54601,NA,NA,NA,NA,23779,NA,954963,967300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249896,NA,NA,NA,NA,NA,"PEASANT","Y",2,4,4,3,"7","TOOLATE",0,"ATESO",2,"POKOR",NA,"ATESO",0,NA,0,0,NA,NA,0,2,"ABALANG","N",7,7,1
2,422869,"N","N",0,NA,"F",60,"Y",NA,1,3,4,NA,432074,883656,NA,NA,NA,NA,NA,NA,NA,144641,NA,NA,NA,NA,765152,883656,702679,144641,391588,NA,NA,NA,NA,NA,NA,263664,883656,853287,978045,144641,NA,NA,NA,NA,535827,"FARMER","Y",3,1,3,3,"7",NA,0,"KUMAM",3,NA,"IKARIBWOK","KUMAM",1,NA,1,0.6,NA,1,1,4,"MUGANA","N",13,9,0
2,501310,"N","N",0,NA,"F",48,"N",NA,5,6,4,352677,35782,877620,NA,NA,NA,NA,NA,NA,NA,882569,NA,NA,NA,NA,392600,NA,NA,NA,NA,840337,365873,NA,NA,NA,NA,NA,NA,NA,NA,200226,NA,NA,NA,NA,27528,"PEASANT","Y",1,1,4,3,"10",NA,0,"KUMAM",2,NA,"IKATEKOK","KUMAM",0,NA,1,0,0,NA,0,8,"MUGANA","N",8,8,0
2,882569,"N","N",0,NA,"F",20,"N",NA,5,6,1,35782,443509,501310,NA,NA,714058,85732,NA,NA,NA,NA,NA,NA,NA,NA,85732,791504,463216,NA,NA,791504,NA,NA,NA,NA,NA,NA,NA,NA,NA,85732,463216,791504,233966,NA,564972,"STUDENT","N",2,1,4,3,"10",NA,2,"KUMAM",2,"IKATEKOK",NA,"KUMAM",0.666666667,0.5,NA,1,1,NA,0.75,8,"MUGANA","N",13,8,0
2,814457,"Y","N",1,"20","F",20,"N",NA,5,3,1,NA,922490,46651,168881,532595,198657,NA,NA,NA,NA,865404,168881,532595,254178,922490,168881,198657,532595,NA,NA,175134,709050,871158,329081,30955,175134,709050,30955,566506,20559,NA,709050,175134,20559,922490,NA,"PEASANT","Y",4,2,4,2,"21","BUSY",1,"KUMAM",2,"IBASEREN",NA,"KUMAM",1,0,0,0,1,1,0.6,10,"MUGANA","N",27,14,1
2,696922,"N","N",0,NA,"F",70,NA,NA,NA,NA,NA,704598,805051,605538,NA,NA,NA,NA,NA,NA,NA,704598,NA,NA,NA,NA,720187,898032,451013,71038,91608,704598,115792,871577,605538,91608,91608,247669,639309,188478,704598,583699,774079,226769,677071,393463,583699,"PEASANT",NA,NA,NA,NA,NA,"14",NA,0,NA,2,NA,NA,NA,0,NA,0,0.4,0.8,0.4,1,7,"ABALANG","N",24,18,0
2,362115,"N","N",0,NA,"F",30,"Y",NA,3,6,3,448660,13818,448326,184694,624953,833144,623834,78408,278183,NA,NA,NA,NA,NA,NA,558677,147334,176987,80691,NA,472048,624953,147334,931111,463216,184694,594277,176987,487377,221970,NA,NA,NA,NA,NA,564972,"FARMER","Y",3,1,4,3,"2",NA,4,"KUMAM",4,"ININTKA","MUGANDA","KUMAM",0.2,0.75,NA,0.75,0.8,0,NA,9,"MUGANA","N",23,19,0
2,742228,"Y","N",0,"0","F",40,"N",NA,3,3,3,NA,911187,NA,NA,NA,NA,NA,NA,NA,NA,911187,29948,755631,NA,NA,911187,871892,29948,NA,NA,NA,NA,NA,NA,NA,871892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER","Y",1,2,2,2,"30","AFRAID",0,"ATESO",2,"AGAM",NA,"KUMAM",1,NA,0.333333333,0.666666667,1,1,NA,5,"ABALANG","N",8,4,0
2,329156,"N","N",0,NA,"F",30,"Y",NA,3,6,3,176996,717952,348680,24893,NA,702938,436308,842928,176996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324643,978045,867206,NA,NA,33735,176996,NA,NA,NA,176996,348680,NA,NA,NA,702938,"PEASANT","Y",1,1,2,3,"4",NA,4,"ATESO",4,"IKATEKOK",NA,"ATESO",0,0,NA,NA,0,0,0,1,"MUGANA","Y",15,11,0
2,414977,"Y","N",0,"0","F",64,"N",NA,3,3,1,624953,412680,561481,NA,NA,594437,771847,NA,NA,NA,412680,NA,NA,NA,NA,703179,979190,457610,NA,NA,711825,895844,NA,NA,NA,37750,NA,NA,NA,NA,624953,NA,NA,NA,NA,NA,"PEASANT","Y",1,4,4,2,"3","SICK",2,"ATESO",2,"INGESEBA","IKATEKOK","ATESO",0,0,0,0,0,0,0,6,"ABALANG","Y",13,11,0
2,715193,"N","N",0,NA,"F",24,"N",NA,3,6,1,392600,333119,969151,751967,448660,40051,351593,386978,NA,NA,NA,NA,NA,NA,NA,624953,617807,508987,NA,NA,921649,424485,390067,NA,NA,483792,650797,102431,NA,NA,262854,844522,NA,169769,564972,564972,NA,"Y",1,1,4,4,"6",NA,3,"KUMAM",2,"ILEUCHO","IKARIBWOK","ATESO",0,1,NA,0,0,0,0,9,"MUGANA","N",21,21,0
2,803771,"N","N",0,NA,"F",53,"Y",NA,1,3,3,574271,91256,376661,906426,456343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER","Y",3,1,3,3,"10",NA,0,"ATESO",1,"IKARIBWOK","IKARIBWOK","ATESO",1,NA,NA,1,NA,NA,NA,5,"MUGANA","N",6,6,0
2,976245,"Y","N",0,"1","F",30,"Y",NA,5,3,3,90948,869954,167186,886465,289784,259397,386533,NA,NA,NA,289784,NA,NA,NA,NA,243711,504089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886465,NA,NA,NA,NA,NA,"FARMER","Y",2,1,4,5,"7","HADBABY",2,"ATESO",2,"IKARIBWOK",NA,"ATESO",0.8,0.5,1,0,NA,NA,0,2,"ABALANG","N",11,9,1
2,961478,"Y","N",0,"0","F",48,"Y",NA,3,3,3,299769,188555,183868,NA,624535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866796,51405,188555,624535,881969,544104,572602,244871,NA,442687,NA,299769,183868,188555,NA,NA,NA,NA,NA,NA,"FARMER","Y",2,1,3,3,"3","KIDS",0,"ATESO",4,"IKATEKOK","IKATEKOK","ATESO",0,NA,NA,0.2,0,0,NA,3,"ABALANG","N",16,11,0
2,795425,"N","N",0,NA,"F",40,"N",NA,3,5,3,348680,619986,329156,717952,NA,741813,400700,205051,352488,NA,204323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722859,703602,NA,NA,NA,NA,NA,NA,NA,564138,NA,NA,NA,NA,24893,"PEASANT","Y",1,1,4,3,"4",NA,4,"ATESO",2,"IKATEKOK","IMUGANA","ATESO",0.25,0.75,0,0,0,0,0,1,"MUGANA","Y",12,12,0
2,719045,"N","N",0,NA,"F",28,"N",NA,5,3,4,674110,396439,NA,NA,NA,626658,395069,42240,NA,NA,211170,981673,NA,NA,NA,765152,81358,853287,419766,NA,NA,NA,NA,NA,NA,115792,NA,NA,NA,NA,518918,913647,395069,419766,NA,NA,"PEASANT","Y",2,4,3,2,"4",NA,3,"ATESO",2,"IKARIBWOK","IKARIBWOK","ATESO",0,0,0,0,NA,0,0.25,7,"ABALANG","N",16,14,0
2,851217,"Y","N",0,"3","F",54,"Y",NA,3,3,3,299996,298581,624535,885433,967300,235495,858483,761779,681843,61927,308447,713941,NA,662907,574271,791504,991938,719009,188555,239311,NA,142743,833384,619067,336616,115792,118365,126786,37750,710194,336616,NA,NA,NA,NA,NA,"PEASANT","Y",2,1,4,3,"4","WORK",5,"ATESO",2,NA,"IKATEKOK","ATESO",0,0.4,0,0,0.2,0,1,6,"ABALANG","N",29,28,1
2,90948,"Y","N",0,"2","F",38,"Y",NA,3,3,3,552384,136687,976245,957189,884392,NA,NA,NA,NA,NA,949412,938675,NA,NA,NA,NA,584044,938675,NA,NA,NA,NA,NA,NA,NA,257016,976245,NA,NA,NA,957189,NA,NA,NA,NA,469270,"FARMER","Y",3,1,4,4,"3","KIDS",0,"ATESO",3,"IKARIBWOK",NA,"ATESO",0.8,NA,0.5,0.333333333,NA,1,1,2,"ABALANG","N",12,9,0
2,717952,"N","N",0,NA,"F",24,"N",NA,4,5,1,619986,348680,329156,722859,251228,578967,517068,NA,NA,NA,204323,24893,NA,NA,NA,NA,NA,NA,NA,NA,132339,466295,619986,348680,NA,832631,NA,NA,NA,NA,578967,123763,NA,NA,NA,204323,"PEASANT","Y",1,1,4,3,"3",NA,2,"ATESO",2,"ALOGIR","IMUGANA","ATESO",0,0.5,0,0,0,0,0.5,1,"MUGANA","N",16,13,0
2,536531,"N","N",0,NA,"F",55,"Y",NA,1,3,1,405789,513827,438804,915763,834082,492389,988033,507154,91256,260584,438582,NA,NA,564972,NA,518728,438582,NA,405789,588661,438804,405789,NA,NA,NA,NA,NA,NA,NA,NA,915763,NA,NA,NA,NA,438582,"FARMER","Y",2,1,4,3,"4",NA,5,"ATESO",1,"AGORIAT",NA,"ATESO",1,0.2,1,0.8,1,NA,1,6,"MUGANA","N",19,14,0
2,46651,NA,"N",0,NA,"F",23,"Y",NA,5,5,3,249868,126811,810357,830226,NA,488269,639617,38825,907591,NA,515870,NA,NA,NA,NA,249868,NA,NA,NA,NA,946801,437499,597276,408108,791744,43484,188555,373859,249896,NA,907591,NA,NA,NA,NA,NA,"TRADER","Y",NA,1,4,3,"3",NA,4,"ATESO",3,"IRARAK",NA,"ATESO",0,0,0,0,0,0,0,4,"ABALANG","N",20,18,0
2,913588,"Y","N",0,NA,"F",50,"Y",NA,1,3,1,254178,547231,202380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254178,547231,NA,NA,NA,254178,NA,NA,NA,NA,254178,547231,NA,NA,NA,254178,547231,NA,NA,NA,NA,"PEASANT","Y",2,1,4,3,NA,"TOOLATE",0,"ATESO",2,"IKARIBWOK",NA,"KUMAM",0.333333333,NA,NA,0.5,0,0.5,0.5,10,"MUGANA","N",10,3,0
2,320870,"Y","N",0,"4","F",20,"N",NA,5,3,1,113891,724120,842612,695266,608849,503302,197300,531208,53367,817311,NA,NA,NA,NA,NA,113891,724120,NA,NA,NA,28304,366119,121649,366119,NA,574421,578147,423645,NA,NA,675736,NA,NA,NA,NA,NA,"PEASANT","Y",1,4,4,1,"3","SCHOOL",5,"ATESO",2,"IKWACIN/ISURETA",NA,"ATESO",0,0,NA,0,0,0,0,1,"MUGANA","N",20,17,1
2,425589,"N","N",0,NA,"F",20,"N",NA,4,3,4,109437,713075,NA,564972,NA,NA,NA,NA,NA,NA,564972,NA,NA,NA,NA,80580,713075,NA,NA,NA,NA,NA,NA,NA,NA,713075,NA,NA,NA,NA,109437,NA,NA,NA,NA,564972,"PEASANT","Y",2,1,4,5,"3",NA,0,"KUMAM",2,NA,"IKATEKOK","ATESO",0,NA,0,0,NA,0,0,8,"MUGANA","N",8,4,0
2,219795,"Y","N",0,"0","F",34,"N",NA,3,3,4,832516,452651,253402,473111,208807,643787,NA,NA,NA,NA,253402,452651,NA,NA,NA,534192,720187,253402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEASANT","Y",2,1,2,4,"4","SICK CHILD",1,"ATESO",2,"IKATEKOK","IKATEKOK","ATESO",0,0,0,0,NA,NA,NA,8,"ABALANG","Y",11,8,0
2,257783,"N","N",0,NA,"F",20,"N",NA,3,3,1,838513,715224,872779,NA,NA,943632,NA,NA,NA,NA,279203,588294,NA,NA,NA,838513,107806,943632,NA,NA,684922,874850,NA,NA,NA,566887,NA,NA,NA,NA,872779,NA,NA,NA,NA,NA,"FARMER","N",3,4,4,3,"4",NA,1,"ATESO",1,"IKARIBWOK",NA,"ATESO",0.666666667,0,1,0.666666667,1,0,1,3,"ABALANG","N",13,10,0
2,801162,"N","N",0,NA,"F",32,"N",NA,5,6,3,66409,748836,964714,751967,997185,NA,NA,NA,NA,NA,NA,907987,751967,964714,997185,NA,432074,333119,176996,NA,66409,964714,751967,NA,NA,333119,NA,NA,NA,NA,874212,438804,NA,NA,NA,438804,"FARMER","Y",2,1,2,1,"4",NA,0,"ATESO",2,NA,"IKARIBWOK","ATESO",1,NA,1,0.75,1,1,0.5,4,"MUGANA","N",18,11,0
2,942333,"N","N",0,NA,"F",26,"N",NA,4,6,3,908535,52923,941329,910369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391588,24807,NA,NA,NA,NA,NA,NA,NA,NA,188555,677071,967300,92387,NA,868942,NA,NA,NA,NA,NA,"FARMER","Y",1,1,4,4,"5",NA,0,"ATESO",3,"ASIKIYA","IRARAK","ATESO",0,NA,NA,0,NA,0,0,3,"MUGANA","N",11,11,0
2,503345,"N","N",0,NA,"F",33,"N",NA,3,3,1,373682,102759,NA,NA,NA,NA,NA,NA,NA,NA,107806,844522,NA,NA,NA,373682,128040,NA,NA,NA,373682,102759,NA,NA,NA,NA,NA,NA,NA,NA,102759,128040,NA,NA,NA,NA,"PEASANT","Y",2,1,2,2,"7",NA,0,"ATESO",2,"EKOMOLOIT",NA,"ATESO",0,NA,0,0,0,NA,0,2,"MUGANA","N",10,5,0
2,964714,"N","N",0,NA,"F",29,"N",NA,5,6,3,759924,488188,403112,801162,983911,413171,780773,602472,443180,997185,997185,NA,NA,NA,NA,883656,74105,466199,702679,432074,403112,488188,NA,NA,NA,343449,801162,693758,NA,NA,NA,364054,NA,NA,NA,564972,"FARMER","Y",2,1,3,3,"7",NA,5,"ATESO",2,NA,"IKARIBWOK","ATESO",1,0.6,1,0.8,0.5,1,1,4,"MUGANA","Y",22,18,0
2,869954,"Y","N",0,"4","F",70,"Y",NA,3,3,3,468659,90948,976245,722859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55994,209415,214837,468659,NA,NA,NA,NA,NA,NA,976245,NA,NA,NA,NA,468659,976245,NA,NA,NA,NA,"FARMER","Y",4,4,4,3,"21","TOOLATE",0,"ATESO",2,"IKARIBWOK",NA,"ATESO",1,NA,NA,0.25,NA,1,1,2,"ABALANG","N",11,7,1
2,24807,"N","N",0,NA,"F",32,"Y",NA,5,6,3,876130,391588,518728,92387,NA,176996,997185,NA,NA,NA,876130,386587,NA,NA,NA,74105,876130,NA,NA,NA,NA,NA,NA,NA,NA,409913,NA,NA,NA,NA,876130,NA,NA,NA,NA,876130,"FARMER","Y",2,1,4,4,"7",NA,2,"ATESO",3,"IKARIBWOK","IRARAK","ATESO",0,1,0,0,NA,0,0,3,"MUGANA","N",12,9,0
2,225652,"N","N",0,NA,"F",60,"Y",NA,1,3,1,755281,304354,334082,844522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334082,844522,423645,107806,998906,132339,334082,566258,181262,NA,566258,132339,NA,NA,NA,304354,215877,466295,329156,NA,NA,"PEASANT","Y",2,1,4,3,"3",NA,0,"ATESO",2,"IMUGANA","IKARIBWOK","ATESO",0,NA,NA,0,0.6,0.5,0.5,2,"MUGANA","N",19,13,0
2,930988,NA,NA,0,NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"ABALANG",NA,0,0,0
2,304354,"Y","N",0,"3","F",27,"N",NA,5,3,3,895303,972909,319057,NA,NA,859574,135203,263589,385871,853287,NA,NA,NA,NA,NA,263589,586360,NA,NA,NA,853287,NA,972909,NA,NA,895303,319057,972909,190081,NA,853287,385871,859574,972909,844189,387693,"FARMER","Y",2,1,4,3,"4","BUSY",5,"ATESO",4,"IKARIBWOK","IRARAK","ATESO",1,0.2,NA,0,0.333333333,1,0.6,5,"ABALANG","Y",21,11,1
2,124016,"Y","N",0,"0","F",52,"Y",NA,5,6,1,36008,661346,309473,351593,870395,762000,680218,547419,415382,818085,867206,335139,NA,NA,NA,713075,80580,70320,845264,202380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747956,713075,80580,202380,NA,867206,"PEASANT","Y",1,1,4,4,"2","TOOLATE",5,"KUMAM",2,"ALOETAIT",NA,"KUMAM",0,0,0,0,NA,NA,0,10,"MUGANA","N",21,18,0
2,560166,"N","N",0,NA,"F",23,"N",NA,4,3,1,420520,249868,299996,295104,651993,104256,11366,389100,295104,95101,420520,249868,95101,295104,NA,678955,704598,42724,NA,NA,249868,808299,779337,95101,NA,755631,544332,NA,NA,NA,420520,104256,574271,440303,779337,NA,"PEASANT","Y",2,2,4,2,"4",NA,5,"ATESO",2,"IRARAK",NA,"ATESO",0,0.6,0,1,0.5,1,0.6,7,"ABALANG","Y",28,18,0
2,639538,"N","N",0,NA,"F",80,"Y",NA,3,6,1,810357,402029,512422,NA,24893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161627,NA,NA,NA,NA,NA,NA,NA,NA,512332,NA,NA,NA,NA,512332,NA,NA,NA,NA,NA,24893,"PEASANT","N",4,1,4,3,"3",NA,0,"ATESO",4,"IMUGANA",NA,"ATESO",0.8,NA,NA,0,1,1,NA,1,"MUGANA","N",7,6,0
2,650797,"N","N",0,NA,"F",23,"N",NA,3,3,1,351590,116468,166002,481615,973168,551071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481615,116468,588012,22984,600405,NA,NA,NA,NA,NA,351590,850171,NA,NA,NA,564972,"FARMER","Y",3,1,3,3,"4",NA,1,"ATESO",2,"IRANGANA",NA,"ATESO",1,1,NA,NA,1,NA,1,6,"MUGANA","N",13,10,0
2,183868,"Y","N",0,"0","F",72,"Y",NA,1,3,1,NA,696336,188555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER","Y",2,1,4,4,"3","SICK",0,"ATESO",1,"INOM","IKATEKOK","ATESO",0.333333333,NA,NA,NA,NA,NA,NA,3,"ABALANG","N",2,2,0
2,152384,"Y","N",0,"4","F",40,"Y",NA,3,3,2,720187,384312,436787,837011,377040,378051,930988,407013,220015,229893,NA,NA,NA,NA,NA,720187,384312,890491,51097,267719,720187,384312,286315,334426,873660,436787,377040,890491,407013,384312,229893,720187,779990,890491,731264,NA,"FARMER","Y",1,1,4,5,"4",NA,5,"ATESO",4,"IKOLONGA","IKATEKOK","ATESO",0,0,NA,0,0,0,0,1,"ABALANG","N",30,18,0
2,136687,"Y","N",0,"0","F",35,"N",NA,3,3,3,830226,90948,NA,NA,NA,NA,NA,NA,NA,NA,817037,653936,425937,NA,NA,653936,425937,NA,NA,NA,NA,225731,NA,NA,NA,927027,852965,NA,NA,NA,652188,NA,NA,NA,NA,NA,"PEASANT","N",2,1,4,3,"6","TOOLATE",0,"ATESO",2,"APALAMAIT",NA,"ATESO",0,NA,0,0,0,0,0,2,"ABALANG","N",11,9,0
2,887316,"Y","N",0,"2","F",21,"N",NA,3,3,1,11243,412219,257016,930594,686816,973168,81143,NA,NA,NA,NA,NA,NA,NA,NA,132004,598365,NA,NA,NA,11243,NA,NA,NA,NA,689604,90948,678955,NA,NA,261919,NA,NA,NA,NA,NA,"PEASANT","Y",2,1,3,NA,"5","TOOLATE",2,"ATESO",2,NA,NA,"ATESO",0.4,1,NA,0,0.666666667,0.666666667,1,2,"ABALANG","Y",14,13,1
2,448660,"Y","N",0,"20","F",27,"N",NA,3,3,1,945210,687750,969151,715193,13818,392294,NA,NA,NA,NA,381108,945210,564972,NA,NA,NA,NA,NA,NA,NA,202380,624953,558677,362115,594277,487377,594277,96632,124016,254178,945210,624953,13818,80691,362115,564972,"FARMER","Y",1,2,4,1,"3","KIDS",1,"KUMAM",4,"IDEKWELWA","ININTKA","ATESO",0,1,0,NA,0,0,0,9,"MUGANA","N",24,18,1
2,288143,"N","N",0,NA,"F",25,"Y",NA,3,6,3,595777,291424,176996,847450,972909,837900,NA,NA,NA,NA,595777,291424,176996,NA,NA,391588,399971,NA,NA,NA,NA,NA,NA,NA,NA,595777,NA,NA,NA,NA,896551,NA,NA,NA,NA,262854,"FARMER","Y",4,1,4,5,"5",NA,1,"ATESO",2,NA,NA,"ATESO",0,0,0,0.5,NA,0,0,3,"MUGANA","N",13,9,0
2,911187,"Y","N",1,"4","F",47,"Y",NA,3,3,3,813749,NA,NA,NA,NA,NA,NA,NA,NA,NA,813749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER","Y",1,1,4,4,"30","SICK",0,"ATESO",1,"IKATEKOK",NA,"ATESO",0,NA,0,0,NA,NA,NA,5,"ABALANG","N",2,1,0
2,558677,"N","N",0,NA,"M",32,"N",NA,5,6,3,945210,202380,147334,906553,309473,945210,492382,472048,202380,589459,NA,NA,NA,NA,NA,362115,147334,624953,176987,129999,147334,945210,870172,146856,592632,492382,147334,487377,202380,227095,NA,NA,NA,NA,NA,564972,"FARMER","Y",3,1,4,3,"2",NA,5,"KUMAM",4,"MUGANDA","ININTKA","KUMAM",0,0,NA,0,0,0,NA,9,"MUGANA","Y",25,17,0
2,23779,"N","N",0,NA,"M",18,"N",NA,5,3,3,856527,262854,183091,309114,305351,460873,656761,12710,373394,NA,847359,NA,NA,NA,NA,847359,NA,NA,NA,NA,501310,850171,NA,NA,NA,460873,NA,NA,NA,NA,856527,262854,183091,309114,305351,NA,"STUDENT","N",1,1,2,2,"3",NA,4,"ATESO",3,"IJAI",NA,"ATESO",0,0,0,0,0,0,0,7,"MUGANA","Y",19,12,0
2,810605,NA,NA,0,NA,"M",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER","Y",2,1,4,3,"30",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"ABALANG",NA,0,0,0
2,324023,"N","N",0,NA,"M",23,"Y",NA,7,3,1,81756,818485,614804,494277,655009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867206,NA,713075,689198,80580,420471,NA,NA,128907,NA,504089,102900,554867,348251,238526,238526,982960,871225,507088,192520,564972,"STUDENT","Y",5,1,3,3,"3",NA,0,"KUMAM",3,"IKATEKOK","IKARIBWOK","KUMAM",1,NA,1,0.4,0,1,1,8,"MUGANA","N",21,20,0
2,850171,"N","N",0,NA,"M",28,"Y",NA,5,3,4,915053,868942,127628,910187,800231,910187,915053,NA,NA,NA,615584,752754,853287,NA,NA,615584,752754,672646,NA,NA,910187,915053,127628,NA,NA,NA,NA,NA,NA,NA,949803,650797,481615,NA,NA,615584,"BUSINESS","Y",3,1,3,3,NA,NA,2,"ATESO",2,"IKARIBWOK",NA,"ATESO",0.4,0,1,1,0.333333333,NA,1,6,"MUGANA","N",19,12,0
2,37750,"Y","N",1,"10","M",56,"Y",NA,3,3,3,443595,242245,562959,403561,188555,NA,NA,NA,NA,NA,746225,66542,493261,719009,895844,719009,746225,66542,NA,NA,30222,689374,597614,NA,NA,NA,913588,NA,NA,NA,403561,677235,NA,442687,152306,250725,"PEASANT","Y",2,1,3,3,"3","BUSY",1,"ATESO",4,NA,"IKARIBWOK","ATESO",0.2,0,0.6,0.666666667,0,0.333333333,0.2,6,"ABALANG","N",21,17,1
2,945210,"Y","N",0,NA,"M",42,"Y",NA,5,3,3,693811,643185,312755,29747,74105,37750,29747,643185,607375,216488,NA,NA,NA,NA,NA,703179,883656,857070,13818,594277,594277,312755,643185,362115,439956,487377,594277,309473,577021,965840,13818,594277,29747,NA,NA,564972,"FARMER","Y",3,1,4,3,"7",NA,5,"KUMAM",4,"ININTKA","IKARIBWOK","KUMAM",0,0.2,NA,0,0.2,0,0,9,"MUGANA","Y",28,19,0
2,504089,"Y","N",1,"0","M",35,"Y",NA,3,6,4,930600,423088,NA,603892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423088,603892,930600,814011,826549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745851,"FARMER","Y",2,1,4,4,"60","AWAY",0,"ATESO",2,"IMUGANA",NA,"ATESO",1,NA,NA,1,NA,NA,NA,5,"MUGANA","N",8,5,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2,20289,"Y","N",0,"15","M",26,"N",NA,7,3,3,643787,245056,452544,751626,42818,181888,559523,141564,NA,155476,349445,NA,177469,452544,NA,NA,NA,NA,NA,NA,245056,323771,141564,827774,659800,365055,113563,523936,950714,621845,832516,245056,155476,NA,NA,NA,"MASON","Y",2,1,3,3,"7","SICK",5,"OTHER",2,"IRARAK",NA,"OTHER",0.4,0.2,0,NA,0.6,0,0.333333333,8,"ABALANG","Y",25,20,1
2,566902,"N","N",0,NA,"M",22,"Y",NA,5,3,3,161418,75315,167717,848080,167717,24893,915799,908025,848080,593437,868942,188555,745016,NA,NA,915799,482742,593437,409913,175299,179535,431786,504089,386587,752754,429326,738718,476713,78408,748552,409913,NA,730490,482742,610230,745851,"FARMER","N",2,1,4,3,"2",NA,5,"ATESO",2,"IKARIBWOK",NA,"ATESO",0.2,0.8,0,0.8,0,0,0.2,5,"MUGANA","Y",32,26,0
2,202380,"N","N",0,NA,"M",77,"Y",NA,5,6,1,309473,351593,335139,334426,389100,335139,802916,720156,547419,139275,814993,NA,NA,NA,NA,124016,881969,834855,487377,119262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907987,867206,NA,NA,NA,678891,"PEASANT","Y",3,1,4,3,"1",NA,5,"KUMAM",2,"IKATEKOK",NA,"KUMAM",0.4,1,0,0.4,NA,NA,0.5,10,"MUGANA","Y",18,17,0
2,24893,"N","N",0,NA,"M",35,"Y",NA,4,3,3,181262,881562,883635,228331,651661,304503,329156,91129,229250,994721,542104,172251,NA,NA,NA,91129,423604,NA,NA,NA,983911,37750,132339,456343,992826,225652,270340,779990,NA,NA,610230,945474,NA,NA,NA,381108,"PEASANT","Y",5,1,1,3,"7",NA,5,"ATESO",3,NA,"IKATEKOK","ATESO",0,0,0,0,0,0,0,1,"MUGANA","Y",24,23,0
